course_run_key,reporting_type,announcement
course-v1:TsinghuaX+40050455x+1T2017,other,
course-v1:TsinghuaX+60250101+1T2017,other,
course-v1:TsinghuaX+70120073x+1T2017,other,
course-v1:TsinghuaX+80000901x+1T2017,other,
course-v1:TsinghuaX+80240372X+1T2017,other,
course-v1:TsinghuaX+HYD1.1x+1T2017,other,
course-v1:TsinghuaX+TM01x+2T2017,other,
course-v1:TsinghuaX+TsinghuaX+3T2015,other,
course-v1:TUMx+OOMx+2T2016,other,
course-v1:UAMx+DerechoCotx+1T2017,other,
course-v1:UAMx+EduSuprax+1T2017,other,
course-v1:UAMx+GenEvolx+1T2017,other,
course-v1:UAMx+Idealismo501x+1T2015,other,
course-v1:UAMx+Idealismo501x+3T2015,other,
course-v1:UAMx+PEnActx+1T2017,other,
course-v1:UAMx+ProtMenorx+1T2017,other,
course-v1:UAMx+QuijoteENx+1T2017,other,
course-v1:UAMx+QuiOrg2x+1T2017,other,
course-v1:UBCx+Climate1x+3T2015,other,
course-v1:UBCx+CW1.3x+1T2017,other,
course-v1:UBCx+EcodesignX+1T2017,other,
course-v1:UBCx+HtC.CDx+2T2017,other,
course-v1:UBCx+HtC.SDx+2T2017,other,
course-v1:UBCx+HtC1x+2T2017,other,
course-v1:UBCx+HtC2x+2T2017,other,
course-v1:UBCx+Marketing2x+June2015,other,
course-v1:UBCx+Marketing5501x+2015preview,other,
course-v1:UBCx+Marketing5502x+3T2015,other,
course-v1:UBCx+Marketing5503x+3T2015,other,
course-v1:UBCx+Marketingx+1002015,other,
course-v1:UBCx+Phot1x+1T2017,other,1/30/17
course-v1:UBCx+Phot1x+2T2017,other,
course-v1:UBCx+SoftConst1x+3T2017,other,
course-v1:UBCx+SoftConst2x+3T2017,other,
course-v1:UBCx+SoftEng1x+1T2018,other,
course-v1:UBCx+SoftEngPrjx+1T2018,other,
course-v1:UC3Mx+HGA.2.2x+2T2017,other,
course-v1:UCSanDiegoX+CSE181.1x+1T2017,other,
course-v1:UCSanDiegoX+CSE181.2x+1T2017,other,
course-v1:UCSanDiegoX+CSE181.3x+1T2017,other,
course-v1:UCSanDiegoX+CSE181.4x+1T2017,other,
course-v1:UCSanDiegoX+CSE181.5x+1T2017,other,
course-v1:UCSanDiegoX+CSE181.6x+1T2017,other,
course-v1:UCSanDiegoX+CSE181.7x+1T2017,other,
course-v1:UCSanDiegoX+CSE282x+1T2017,other,
course-v1:UCSanDiegoX+DS220x+1T2018,other,
course-v1:UCSanDiegoX+DSE200x+2T2017,other,
course-v1:UCSanDiegoX+DSE210x+3T2017,other,
course-v1:UCSanDiegoX+DSE230x+1T2018,other,
course-v1:UCSDx+CSE167x+1T2017,other,
course-v1:UCSDx+LhtlTEST+1T2016,other,
course-v1:University_of_TorontoX+HPT6x+2T2017,other,
course-v1:UOL+CS101+2015_Q5,other,
course-v1:UPMCx+Equadiff1+1T_2017,other,
course-v1:UPMCx+Equadiff1+1T2017,other,
course-v1:UPMCx+LaMalAlz1+2016_T2,other,
course-v1:UPMCx+LaMalAlz1+2T2016,other,
course-v1:UPMCx+ProgIOS1x+1T2017,other,
course-v1:UPValenciaX+BMA101x+2016_T1,other,
course-v1:UPValenciaX+BMN101x+1T2017,other,
course-v1:UPValenciaX+BOL1201.x+1T2017,other,
course-v1:UPValenciaX+SIC101.2x+1T2017,other,
course-v1:UPVx+IGP101.x+T3_2015,other,
course-v1:UQx+ENGY7000x+1T2018,other,
course-v1:UQx+ENGY7001x+1T2018,other,
course-v1:UQx+ENGY7002x+1T2018,other,
course-v1:UQx+ENGY7003x+1T2018,other,
course-v1:UQx+HEALTH101x+1T2017,other,
course-v1:UQx+Learn101x+1T2015,other,
course-v1:UQx+LGDM5x+3T2017,other,
course-v1:UQx+PSYC1030.1x+4T2016,other,
course-v1:UQx+PSYC1030.2x+4T2016,other,
course-v1:UQx+PSYC1030.3x+4T2016,other,
course-v1:UQx+PSYC1030.4x+1T2017,other,
course-v1:UQx+PTCx+1T2017,other,
course-v1:UQx+QUERY101x+2T2016,other,
course-v1:USMx+BIF001x+2T2017,other,
course-v1:USMx+BIF002x+2T2017,other,
course-v1:USMx+BIF003x+3T2016,other,
course-v1:USMx+LDT100x+2T2017,other,
course-v1:UTArlingtonX+LINK5.15x+3T2015,other,
course-v1:UTAustinX+UT.9.10x+3T2015,other,
course-v1:UTAustinX+UT.HGEO.13.01x+3T2017,other,
course-v1:UTAustinX+UT.PreC.10.01x+1T2016,other,
course-v1:UTennesseeX+SEH2016x+2T2016,other,
course-v1:UTokyoX+UTokyo004x+1T2016,other,
course-v1:UTokyoX+UTokyo006x+1T2017,other,
course-v1:UTSanAntonioX+AD001x+1T2017,other,
course-v1:UTSanAntonioX+AD001x+2T2017,other,
course-v1:UWashingtonX+CYB001x+1T2017,other,
course-v1:UWashingtonX+CYB002x+1T2017,other,
course-v1:UWashingtonX+CYB003x+1T2017,other,
course-v1:UWashingtonX+CYB004x+1T2017,other,
course-v1:UWashingtonX+ECFS311x_2+2T2014,other,
course-v1:UWashingtonX+PM-IT-001x+1T2017,other,
course-v1:UWashingtonX+PM-IT-002x+1T2017,other,
course-v1:UWashingtonX+PM-IT-003x+1T2017,other,
course-v1:VEDA+VEDA201+2015_T1,other,
course-v1:W3Cx+CSS.0x+1T2017,other,
course-v1:W3Cx+DiffuseJS.x+3T2016,other,
course-v1:W3Cx+HTML5.0x+1T2017,other,
course-v1:W3Cx+HTML5.0x+2T2016,other,
course-v1:W3Cx+HTML5.1x+1T2017,other,
course-v1:W3Cx+HTML5.2x+1T2017,other,
course-v1:W3Cx+HTML5XSeries+4T2015,other,
course-v1:W3Cx+JS.0x+1T2017,other,
course-v1:WellesleyX+ANTH_207x_2+2T2015,other,
course-v1:WellesleyX+ANTH207x+2T2015,other,
course-v1:WellesleyX+ENG_112.2x+2T2016,other,
course-v1:WellesleyX+ENG_112x+2T2016,other,
course-v1:WellesleyX+Shakespeare01X+1T2016,other,
course-v1:WellesleyX+SHKSPR_01X+2T2016,other,
course-v1:WellesleyX+SOC101x+2T2016,other,
course-v1:WellesleyX+SOC108.1x+2T2016,other,
course-v1:WellesleyX+SOC108.2x+2T2016,other,
course-v1:WellesleyX+SOC108.3x+2T2016,other,
course-v1:WhartonOnlineProfessionalEd+CorpStrategyX+1T2017,other,
course-v1:WhartonOnlineProfessionalEd+GLOBALMGMTx+1T2017,other,
course-v1:WhartonOnlineProfessionalEd+LeadershipX+1T2017,other,
course-v1:WhartonOnlineProfessionalEd+MGMT1x+1T2017,other,
course-v1:WhartonX+DigitalMarketing1.1x+1T2016,other,
CTX/CT104/CT104_2014_T1,other,
DelftX/CTB3365USx/2T2015,other,
edX_Learning_Sciences/XPhysics/2013_Winter,other,
edX/6.002_CCQ/2014T4,other,
edX/CT101/2013_08_29,other,
edX/JJ101x/2014_T3,other,
edX/JU101Fx/3T2014,other,
edX/LG101x/2015_T1,other,
edX/SSC101x/3T2014,other,
ForumAcademy/Agriculture/FALL2014,other,
ForumAcademy/Automotive/FALL2014,other,
ForumAcademy/SocialValue/SPRING2015,other,
ForumAcademy/Technology/SPRING2014,other,
GeorgetownX/GUIX-501-01/3T2014,other,
GeorgetownX/PHLX101-01/Bioethics,other,
HarvardX_/CS50x/2015,other,
HarvardX/AI12.1x./2014_T3,other,
HarvardX/BUS5.1x_Application-Only/1T2014,other,
HarvardX/CB22.2x/3T2014,other,
HarvardX/CS50/2012H,other,
HarvardX/CS50/2015,other,
HarvardX/CS50x_3/2015T1,other,
HarvardX/HKS-211.1x/3T2013,other,
HarvardX/HKS211.2x_1/3T2015,other,
HarvardX/HLS1x/2013_Spring,other,1/1/13
HarvardX/HLS1xa/2013_Spring,other,
HarvardX/HLS1xb/2013_Spring,other,
HarvardX/HLS1xc/2013_Spring,other,
HarvardX/HLS1xd/2013_Spring,other,
HarvardX/MUS24x/1T2015,other,
HarvardX/PH525.8x/1T2014,other,
HarvardX/SPU17x/3T2013,other,
HarvardX/SW12x/2013_Oct,other,
HarvardX/SW25.1x/2015_T2,other,
IMFx/ESRx-June/2T2014,other,
IMFx/FPP.1x_fr/3T2014,other,
IMFx/FPP.1x/1T2014,other,
IMFx/FPPx/3T2013,other,
KyotoX/001x/1T2014,other,
MITProfessionalX/6.BD_2X/3T2015,other,
MITProfessionalX/6.BD_GEx/2T2014,other,
MITProfessionalX/6.BDX/2T2014,other,
MITx/14.73x/2014_Q1,other,
MITx/16.110x/2013_SOND,other,
MITx/2.03_2x/3T2014,other,
MITx/24.00x_1/3T2014,other,
MITx/3.086_2x/3T2014,other,
MITx/3.091/MIT_2012_Fall,other,
MITx/3.091x/1T2014,other,
MITx/6.00/MIT_2012_Fall,other,
MITx/6.00/MIT_2013_Spring,other,
MITx/6.002x_2013T3/x,other,
MITx/6.002x-EE98/2012_Fall_SJSU,other,
MITx/6.002x-NUM/2012_Fall_NUM,other,
MITx/6.00short/2013_IAP,other,
MITx/7.012/MIT_2013_Spring,other,
MITx/8.851x/3T2014,other,
MITx/8.APx/1T2015,other,
MITx/8.MReVx_T/2T2014,other,
MITx/EdTech1.1x/3T2014,other,
MITx/EECS.6.002x/1T2013,other,
MITx/eecs.6.002x/3T2013,other,8/16/13
MITx/EECS.6.00x/3T2013,other,
MITx/EECS6.002x/x,other,
MITx/Games1.1x/3T2014,other,
MITx/MITi.001x/2T2015,other,
MITx/VJx/3T2014,other,
PekingX/02030330x/3T2013,other,9/3/13
PKUx/08254001X/3T2014,other,
PMx/PMs101x/1T2014,other,
PurdueX/nano520x/3T2014,other,
RiceX/AdvBIOx/2014T3,other,
RiceX/AdvENVSCIx/3T2014,other,
RiceX/AdvPHY2/3T2014,other,
RiceX/APBIOx/3T2014,other,
RiceX/APESx/3T2014,other,
RiceX/APPH2x/3T2014,other,
RiceX/BESx/1T2015,other,
RiceX/BIOC300.2x/1T2015,other,
RiceX/BIOC372.1x_Build/2T2014,other,
RiceX/MedDigX/2T2015,other,10/1/14
RicexX/ELEC301.2x/2015Q3,other,
RudnickX/MRR101x/1T2014,other,
SPx/SRP225/infinity,other,
STUD-1452/STUD-1452/STUD-1452,other,
studentsupport/SS103/2014_T4,other,
TakaMOL/Train101x/3T2014,other,
TBRx/APEngCompx/1T2015,other,
TBRx/APSTATx/1T2015,other,
TsinghuaX/00691153x/1T2015,other,
TsinghuaX/00720091X/3T2014,other,
TsinghuaX/80000901.x/1T2015,other,
UPValenciaX/FOE201x/2T2015,other,
UQx/Think101x.2/1T2015,other,
UQx/THINK101x/1T2014,other,10/10/13
UQx/Tropic101/2015_T3,other,
usm/be1/winter,other,
UTAustinX/Energy1.0x/3T2014,other,
UTAustinXProfEd/Energy1.0x/3T2014,other,
VEDA/101/2015_T1,other,
WestonHS/APCM101x/2T2015,other,
WestonHS/PFAP1x/3T2015,other,
XuetangX/PerformanceTest101/2T2014,other,
XuetangX/X0001/2014_Fall,other,
BerkeleyX/CS169.1/2013_Spring_SPOC_Binghamton,spoc,
BerkeleyX/CS169.1/2013_Spring_SPOC_HPU,spoc,
BerkeleyX/CS169.1/2013_Spring_SPOC_Mills,spoc,
BerkeleyX/CS169.1/2013_Spring_SPOC_UCCS,spoc,
BerkeleyX/CS169.1/2013_Spring_SPOC_UIowa,spoc,
BerkeleyX/CS169.1/2013_Spring_SPOC_UNCC,spoc,
ccx-v1:BerkeleyX+CS169.1x+3T2015SP+ccx@11,spoc,
ccx-v1:BerkeleyX+CS169.1x+3T2015SP+ccx@5,spoc,
ccx-v1:BUx+PY1x+3T2016+ccx@12,spoc,
ccx-v1:BUx+PY1x+3T2016+ccx@13,spoc,
ccx-v1:BUx+PY1x+3T2016+ccx@14,spoc,
ccx-v1:BUx+PY1x+3T2016+ccx@17,spoc,
ccx-v1:BUx+PY1x+3T2016+ccx@18,spoc,
ccx-v1:BUx+PY1x+3T2016+ccx@19,spoc,
ccx-v1:BUx+PY1x+3T2016+ccx@20,spoc,
ccx-v1:BUx+PY1x+3T2016+ccx@21,spoc,
ccx-v1:BUx+PY1x+3T2016+ccx@22,spoc,
ccx-v1:BUx+PY1x+3T2016+ccx@23,spoc,
ccx-v1:BUx+PY1x+3T2016+ccx@24,spoc,
ccx-v1:BUx+PY1x+3T2016+ccx@27,spoc,
ccx-v1:HarvardX+MCB64.1x+2T2016+ccx@28,spoc,
ccx-v1:HarveyMuddX+CS005x+2T2016+ccx@25,spoc,
ccx-v1:MITx+8.MechCx_2+1T2016+ccx@10,spoc,
ccx-v1:MITx+8.MechCx_2+1T2016+ccx@2,spoc,
ccx-v1:MITx+8.MechCx_2+1T2016+ccx@26,spoc,
ccx-v1:MITx+8.MechCx_2+1T2016+ccx@6,spoc,
ccx-v1:MITx+8.MechCx_2+1T2016+ccx@7,spoc,
ccx-v1:MITx+8.MechCx_2+1T2016+ccx@8,spoc,
ccx-v1:MITx+8.MechCx_2+1T2016+ccx@9,spoc,
ccx-v1:MITx+8.MechCx_2+2T2015+ccx@15,spoc,
ccx-v1:MITx+8.MechCx_2+2T2015+ccx@16,spoc,
ccx-v1:MITx+MITTEST+2015_T1+ccx@1,spoc,
course-v1:DavidsonNext+Phy1_APccx+3T2016,spoc,
course-v1:DavidsonNext+Phy2_APccx+3T2016,spoc,
course-v1:DavidsonNext+TwD_APccx+2T2016,spoc,
course-v1:ASUx+AST111x+Test123,test,
course-v1:ASUx+MAT117x+Test123,test,
course-v1:edX+CDH102+2016,test,
course-v1:edX+CDHMTT01+T117,test,
course-v1:edX+DemoX+Demo_Course,test,
course-v1:edX+LG101x+2015_testing,test,
course-v1:edX+MBB+2015_03_24,test,
course-v1:edX+MR_demoX+2T2015,test,
course-v1:edX+StudioX+2015_T3,test,
course-v1:FloeckherX+DC101+2015,test,
course-v1:HarvardX+SPU27x+adam_test,test,
course-v1:HarvardX+SPU27x+devops_test,test,
course-v1:HarvardX+SPU27x+test,test,
course-v1:IMFx+Sandbox101x+3T2016,test,
course-v1:MITx+MITTEST+2015_T1,test,
course-v1:UBCx+Phot1x+test,test,
course-v1:VEDA+VEDA201rerun+rerunTest,test,
edX/CDH101-VAL/2014T3,test,
edX/CDH201/2014T3,test,
edX/DemoX/Demo_course,test,
Ethicon/CSEC2014-1x/3T2014,test,
Ethicon/MARS2014-1x/2014_1,test,
Ethicon/MARS2014-2x/2014_2,test,
MITx/DemoX/Demo_course,test,
aaa/bbb/ccc,test,
ak/akSState/1T2014,test,
andya/AA101/2014_T1,test,
AndyA/AATC/1,test,
arbi/cs205/1T2014,test,
CarrTest/Test101/2014_T1,test,
ccx-v1:adam+Mac_APccx+e0d+ccx@3,test,
ccx-v1:adam+Mac_APccx+e0d+ccx@4,test,
course-v1:AA+AA101+2015_T1,test,
course-v1:adam+3.032.1x+test_delete_orphans,test,
course-v1:adam+3.032.2x+test_delete_orphans,test,
course-v1:adam+3.032.3x+test_delete_orphans,test,
course-v1:adam+adam+adam,test,
course-v1:adam+Mac_APccx+e0d,test,
course-v1:adam+Mac_APccx+rerun,test,
course-v1:adamX+HUM2x+remove_pointers_test,test,
course-v1:ak+akSState+Test,test,
course-v1:AKTEST+INTROSTEEL+8_2015,test,
course-v1:Arbisoft+Lahore101+July2015,test,
course-v1:ArbiX+AB101+2015_Q4,test,
course-v1:arbiX+AS123+3T2015,test,
course-v1:arbiX+StaffDebug+In,test,
course-v1:arbiX+StaffDebug+Info_1,test,
course-v1:Course_Re-runs+LG101x+2014_T1_re-run,test,
course-v1:Dummy_org+Dummy_123+Dummy_run,test,
course-v1:edx-testing+edx-testing+cp-testing,test,
course-v1:edx+141+2015_1,test,
course-v1:edX+Jess101x+forever,test,
course-v1:edX+Matt101+2016_T1,test,
course-v1:edX+Matt709+2016_T1,test,
course-v1:edX+Test101+2016_3,test,
course-v1:edX+Test101+test101x,test,
edx/1/2014,test,
edX/1234/Teppo_Test,test,
edX/123x/Teppo_s_test_course,test,
edx/4.605/3T2013,test,
edx/4.605test/3t2013test,test,
edX/CHANG100/Mark_s_Test_Course,test,
edx/cp-test/Cale_s_Test_Course,test,
edX/edX101.1/2014,test,
edX/lyla_test/lyla_test,test,
EdX/NAA101/2014,test,
edX/STEVE101/2014_FOREVER,test,
edX/Test/3T2013,test,
edX/victor101/Victor_s_test_course,test,
Foo/Bar/2014_T1,test,
mitx/4605testx/8212013,test,
ora2/1/1,test,
TestAK/AK101/2014_T1,test,
TestCourses/TC1/TestCourse1,test,
y/y/y,test,
course-v1:CornellX+DemoCourse+2T2016,test,
course-v1:edX+DemoX.1+2016T3,test,
